   Energy(keV)     DXS(RES)                 ElaRES            NonRES
   model = iARC
 incident particle : proton
   9.000000E-04    8.627167E+05 equal to    8.627167E+05 +    0.000000E+00
   9.100000E-04    8.797973E+05 equal to    8.797973E+05 +    0.000000E+00
   9.200000E-04    8.964934E+05 equal to    8.964934E+05 +    0.000000E+00
   9.300000E-04    9.128164E+05 equal to    9.128164E+05 +    0.000000E+00
   9.400000E-04    9.287779E+05 equal to    9.287779E+05 +    0.000000E+00
   9.500000E-04    9.443885E+05 equal to    9.443885E+05 +    0.000000E+00
   9.600000E-04    9.596587E+05 equal to    9.596587E+05 +    0.000000E+00
   9.700000E-04    9.745985E+05 equal to    9.745985E+05 +    0.000000E+00
   9.800000E-04    9.892175E+05 equal to    9.892175E+05 +    0.000000E+00
   9.900000E-04    1.003525E+06 equal to    1.003525E+06 +    0.000000E+00
   1.000000E-03    1.017529E+06 equal to    1.017529E+06 +    0.000000E+00
   1.100000E-03    1.142660E+06 equal to    1.142660E+06 +    0.000000E+00
   1.200000E-03    1.245221E+06 equal to    1.245221E+06 +    0.000000E+00
   1.300000E-03    1.330223E+06 equal to    1.330223E+06 +    0.000000E+00
   1.400000E-03    1.401308E+06 equal to    1.401308E+06 +    0.000000E+00
   1.500000E-03    1.461184E+06 equal to    1.461184E+06 +    0.000000E+00
   1.600000E-03    1.511910E+06 equal to    1.511910E+06 +    0.000000E+00
   1.700000E-03    1.554959E+06 equal to    1.554959E+06 +    0.000000E+00
   1.800000E-03    1.589707E+06 equal to    1.589707E+06 +    0.000000E+00
   1.900000E-03    1.616832E+06 equal to    1.616832E+06 +    0.000000E+00
   2.000000E-03    1.637689E+06 equal to    1.637689E+06 +    0.000000E+00
   2.100000E-03    1.653360E+06 equal to    1.653360E+06 +    0.000000E+00
   2.200000E-03    1.664722E+06 equal to    1.664722E+06 +    0.000000E+00
   2.300000E-03    1.672485E+06 equal to    1.672485E+06 +    0.000000E+00
   2.400000E-03    1.677235E+06 equal to    1.677235E+06 +    0.000000E+00
