   Energy(keV)     DXS(RES)                 ElaRES            NonRES
   model = EDF
 incident particle : proton
   9.000000E-04    1.773672E+06 equal to    1.773672E+06 +    0.000000E+00
   9.100000E-04    1.797856E+06 equal to    1.797856E+06 +    0.000000E+00
   9.200000E-04    1.821241E+06 equal to    1.821241E+06 +    0.000000E+00
   9.300000E-04    1.843856E+06 equal to    1.843856E+06 +    0.000000E+00
   9.400000E-04    1.865730E+06 equal to    1.865730E+06 +    0.000000E+00
   9.500000E-04    1.886889E+06 equal to    1.886889E+06 +    0.000000E+00
   9.600000E-04    1.907360E+06 equal to    1.907360E+06 +    0.000000E+00
   9.700000E-04    1.927168E+06 equal to    1.927168E+06 +    0.000000E+00
   9.800000E-04    1.946338E+06 equal to    1.946338E+06 +    0.000000E+00
   9.900000E-04    1.964892E+06 equal to    1.964892E+06 +    0.000000E+00
   1.000000E-03    1.982852E+06 equal to    1.982852E+06 +    0.000000E+00
   1.100000E-03    2.134134E+06 equal to    2.134134E+06 +    0.000000E+00
   1.200000E-03    2.244964E+06 equal to    2.244964E+06 +    0.000000E+00
   1.300000E-03    2.327039E+06 equal to    2.327039E+06 +    0.000000E+00
   1.400000E-03    2.388287E+06 equal to    2.388287E+06 +    0.000000E+00
   1.500000E-03    2.434149E+06 equal to    2.434149E+06 +    0.000000E+00
   1.600000E-03    2.468411E+06 equal to    2.468411E+06 +    0.000000E+00
   1.700000E-03    2.493745E+06 equal to    2.493745E+06 +    0.000000E+00
   1.800000E-03    2.512068E+06 equal to    2.512068E+06 +    0.000000E+00
   1.900000E-03    2.524781E+06 equal to    2.524781E+06 +    0.000000E+00
   2.000000E-03    2.532926E+06 equal to    2.532926E+06 +    0.000000E+00
   2.100000E-03    2.537294E+06 equal to    2.537294E+06 +    0.000000E+00
   2.200000E-03    2.538500E+06 equal to    2.538500E+06 +    0.000000E+00
   2.300000E-03    2.537030E+06 equal to    2.537030E+06 +    0.000000E+00
   2.400000E-03    2.533280E+06 equal to    2.533280E+06 +    0.000000E+00
   2.500000E-03    2.527572E+06 equal to    2.527572E+06 +    0.000000E+00
   2.600000E-03    2.520180E+06 equal to    2.520180E+06 +    0.000000E+00
   2.700000E-03    2.511333E+06 equal to    2.511333E+06 +    0.000000E+00
   2.800000E-03    2.501231E+06 equal to    2.501231E+06 +    0.000000E+00
   2.900000E-03    2.490045E+06 equal to    2.490045E+06 +    0.000000E+00
   3.000000E-03    2.477925E+06 equal to    2.477925E+06 +    0.000000E+00
   3.100000E-03    2.465003E+06 equal to    2.465003E+06 +    0.000000E+00
   3.200000E-03    2.451396E+06 equal to    2.451396E+06 +    0.000000E+00
   3.300000E-03    2.437205E+06 equal to    2.437205E+06 +    0.000000E+00
   3.400000E-03    2.422522E+06 equal to    2.422522E+06 +    0.000000E+00
   3.500000E-03    2.407427E+06 equal to    2.407427E+06 +    0.000000E+00
   3.600000E-03    2.391992E+06 equal to    2.391992E+06 +    0.000000E+00
   3.700000E-03    2.376278E+06 equal to    2.376278E+06 +    0.000000E+00
   3.800000E-03    2.360343E+06 equal to    2.360343E+06 +    0.000000E+00
   3.900000E-03    2.344235E+06 equal to    2.344235E+06 +    0.000000E+00
   4.000000E-03    2.327998E+06 equal to    2.327998E+06 +    0.000000E+00
   4.100000E-03    2.311670E+06 equal to    2.311670E+06 +    0.000000E+00
   4.200000E-03    2.295287E+06 equal to    2.295287E+06 +    0.000000E+00
   4.300000E-03    2.278876E+06 equal to    2.278876E+06 +    0.000000E+00
   4.400000E-03    2.262465E+06 equal to    2.262465E+06 +    0.000000E+00
   4.500000E-03    2.246077E+06 equal to    2.246077E+06 +    0.000000E+00
   4.600000E-03    2.229732E+06 equal to    2.229732E+06 +    0.000000E+00
   4.700000E-03    2.213446E+06 equal to    2.213446E+06 +    0.000000E+00
   4.800000E-03    2.197237E+06 equal to    2.197237E+06 +    0.000000E+00
   4.900000E-03    2.181116E+06 equal to    2.181116E+06 +    0.000000E+00
   5.000000E-03    2.165096E+06 equal to    2.165096E+06 +    0.000000E+00
   5.100000E-03    2.149186E+06 equal to    2.149186E+06 +    0.000000E+00
   5.200000E-03    2.133395E+06 equal to    2.133395E+06 +    0.000000E+00
   5.300000E-03    2.117729E+06 equal to    2.117729E+06 +    0.000000E+00
   5.400000E-03    2.102196E+06 equal to    2.102196E+06 +    0.000000E+00
   5.500000E-03    2.086800E+06 equal to    2.086800E+06 +    0.000000E+00
   5.600000E-03    2.071546E+06 equal to    2.071546E+06 +    0.000000E+00
   5.700000E-03    2.056437E+06 equal to    2.056437E+06 +    0.000000E+00
   5.800000E-03    2.041475E+06 equal to    2.041475E+06 +    0.000000E+00
   5.900000E-03    2.026664E+06 equal to    2.026664E+06 +    0.000000E+00
   6.000000E-03    2.012005E+06 equal to    2.012005E+06 +    0.000000E+00
   6.100000E-03    1.997499E+06 equal to    1.997499E+06 +    0.000000E+00
   6.200000E-03    1.983164E+06 equal to    1.983164E+06 +    0.000000E+00
   6.300000E-03    1.969033E+06 equal to    1.969033E+06 +    0.000000E+00
   6.400000E-03    1.955141E+06 equal to    1.955141E+06 +    0.000000E+00
   6.500000E-03    1.941519E+06 equal to    1.941519E+06 +    0.000000E+00
   6.600000E-03    1.928194E+06 equal to    1.928194E+06 +    0.000000E+00
   6.700000E-03    1.915182E+06 equal to    1.915182E+06 +    0.000000E+00
   6.800000E-03    1.902497E+06 equal to    1.902497E+06 +    0.000000E+00
   6.900000E-03    1.890147E+06 equal to    1.890147E+06 +    0.000000E+00
   7.000000E-03    1.878137E+06 equal to    1.878137E+06 +    0.000000E+00
   7.100000E-03    1.866468E+06 equal to    1.866468E+06 +    0.000000E+00
   7.200000E-03    1.855139E+06 equal to    1.855139E+06 +    0.000000E+00
   7.300000E-03    1.844148E+06 equal to    1.844148E+06 +    0.000000E+00
   7.400000E-03    1.833488E+06 equal to    1.833488E+06 +    0.000000E+00
   7.500000E-03    1.823155E+06 equal to    1.823155E+06 +    0.000000E+00
   7.600000E-03    1.813140E+06 equal to    1.813140E+06 +    0.000000E+00
   7.700000E-03    1.803436E+06 equal to    1.803436E+06 +    0.000000E+00
   7.800000E-03    1.794034E+06 equal to    1.794034E+06 +    0.000000E+00
   7.900000E-03    1.784924E+06 equal to    1.784924E+06 +    0.000000E+00
   8.000000E-03    1.776098E+06 equal to    1.776098E+06 +    0.000000E+00
   8.100000E-03    1.767546E+06 equal to    1.767546E+06 +    0.000000E+00
   8.200000E-03    1.759257E+06 equal to    1.759257E+06 +    0.000000E+00
   8.300000E-03    1.751222E+06 equal to    1.751222E+06 +    0.000000E+00
   8.400000E-03    1.743432E+06 equal to    1.743432E+06 +    0.000000E+00
   8.500000E-03    1.735876E+06 equal to    1.735876E+06 +    0.000000E+00
   8.600000E-03    1.728545E+06 equal to    1.728545E+06 +    0.000000E+00
   8.700000E-03    1.721430E+06 equal to    1.721430E+06 +    0.000000E+00
   8.800000E-03    1.714523E+06 equal to    1.714523E+06 +    0.000000E+00
   8.900000E-03    1.707813E+06 equal to    1.707813E+06 +    0.000000E+00
   9.000000E-03    1.701292E+06 equal to    1.701292E+06 +    0.000000E+00
   9.100000E-03    1.694953E+06 equal to    1.694953E+06 +    0.000000E+00
   9.200000E-03    1.688787E+06 equal to    1.688787E+06 +    0.000000E+00
   9.300000E-03    1.682786E+06 equal to    1.682786E+06 +    0.000000E+00
   9.400000E-03    1.676943E+06 equal to    1.676943E+06 +    0.000000E+00
   9.500000E-03    1.671250E+06 equal to    1.671250E+06 +    0.000000E+00
   9.600000E-03    1.665702E+06 equal to    1.665702E+06 +    0.000000E+00
   9.700000E-03    1.660290E+06 equal to    1.660290E+06 +    0.000000E+00
   9.800000E-03    1.655009E+06 equal to    1.655009E+06 +    0.000000E+00
   9.900000E-03    1.649853E+06 equal to    1.649853E+06 +    0.000000E+00
   1.000000E-02    1.644816E+06 equal to    1.644816E+06 +    0.000000E+00
   1.100000E-02    1.599865E+06 equal to    1.599865E+06 +    0.000000E+00
   1.200000E-02    1.562019E+06 equal to    1.562019E+06 +    0.000000E+00
   1.300000E-02    1.528561E+06 equal to    1.528561E+06 +    0.000000E+00
   1.400000E-02    1.497867E+06 equal to    1.497867E+06 +    0.000000E+00
   1.500000E-02    1.468979E+06 equal to    1.468979E+06 +    0.000000E+00
   1.600000E-02    1.441341E+06 equal to    1.441341E+06 +    0.000000E+00
   1.700000E-02    1.414637E+06 equal to    1.414637E+06 +    0.000000E+00
   1.800000E-02    1.388688E+06 equal to    1.388688E+06 +    0.000000E+00
   1.900000E-02    1.363398E+06 equal to    1.363398E+06 +    0.000000E+00
   2.000000E-02    1.338717E+06 equal to    1.338717E+06 +    0.000000E+00
   2.100000E-02    1.314621E+06 equal to    1.314621E+06 +    0.000000E+00
   2.200000E-02    1.291098E+06 equal to    1.291098E+06 +    0.000000E+00
   2.300000E-02    1.268144E+06 equal to    1.268144E+06 +    0.000000E+00
   2.400000E-02    1.245756E+06 equal to    1.245756E+06 +    0.000000E+00
   2.500000E-02    1.223932E+06 equal to    1.223932E+06 +    0.000000E+00
   2.600000E-02    1.202669E+06 equal to    1.202669E+06 +    0.000000E+00
   2.700000E-02    1.181961E+06 equal to    1.181961E+06 +    0.000000E+00
   2.800000E-02    1.161803E+06 equal to    1.161803E+06 +    0.000000E+00
   2.900000E-02    1.142187E+06 equal to    1.142187E+06 +    0.000000E+00
   3.000000E-02    1.123102E+06 equal to    1.123102E+06 +    0.000000E+00
   3.100000E-02    1.104538E+06 equal to    1.104538E+06 +    0.000000E+00
   3.200000E-02    1.086483E+06 equal to    1.086483E+06 +    0.000000E+00
